total_decreases,average_decrease_per_step,average_decrease_percentage_per_step,std_deviation_of_decreases,median_decrease,iqr_decrease,number_of_large_decreases,proportion_of_large_decreases,number_of_retries,item_name
10,0.7511777777777778,0.04702502677962801,1.693712873986076,0.08900000000000041,0.32640000000000136,1,0.1111111111111111,1,time
11,0.6371399999999999,0.03985961487932134,1.6141691362431634,0.060849999999999405,0.20590000000000153,1,0.1,2,time
8,0.9438000000000001,0.059330877453260746,1.8602200031179106,0.2716000000000012,0.30604999999999993,1,0.14285714285714285,3,time
7,1.0474166666666667,0.06578630572915031,1.99264900606928,0.20484999999999953,0.3580249999999996,1,0.16666666666666666,4,time
7,1.1016666666666668,0.06922147310834784,1.965640584022307,0.3420500000000004,0.34050000000000047,1,0.16666666666666666,5,time
6,1.2583518000000002,0.07876127010291935,2.1149766171766906,0.3583840000000009,0.3505880000000001,1,0.2,1,perf_time
8,0.9065137142857144,0.056445152069015986,1.9950889823636375,0.06809699999999985,0.16276450000000064,1,0.14285714285714285,2,perf_time
13,0.5388782500000001,0.0332716824327132,1.5268788395301232,0.03331700000000026,0.11731725000000104,1,0.08333333333333333,3,perf_time
11,0.6686831000000002,0.041446596536038105,1.689518861711846,0.014745500000000966,0.2816245000000004,1,0.1,4,perf_time
13,0.5586873333333332,0.034589143129635784,1.6063588902656183,0.007931000000000132,0.17894374999999973,1,0.08333333333333333,5,perf_time
10,3477144481.111111,0.04458541367766067,8347597802.367279,2196077.0,1786295063.0,1,0.1111111111111111,1,perf_instructions
12,2844847098.181818,0.03647794338716331,7665337058.429511,4038553.5,897482444.0,1,0.09090909090909091,2,perf_instructions
9,3911526121.083333,0.050156382642807515,8757135358.315714,915268.6666679382,1980544504.9999962,1,0.125,3,perf_instructions
9,3910415712.84375,0.05014848463674203,8756323970.301918,2134350.75,1978109080.0625,1,0.125,4,perf_instructions
9,3913730877.8999996,0.0501725974524177,9151501054.504019,11097877.299995422,1161102986.8499947,1,0.125,5,perf_instructions
13,2026608085.75,0.03474216913807411,5628903993.552477,261395857.5,478960602.5,1,0.08333333333333333,1,perf_cycles
7,3928367849.4166665,0.06671693084592321,7732563292.206853,458778027.5,1054832332.125,1,0.16666666666666666,2,perf_cycles
12,2233589073.2727275,0.03796214681683877,5962883937.430156,177007156.66666412,576778187.1666641,1,0.09090909090909091,3,perf_cycles
7,3842591089.2916665,0.06561676282833427,7347974339.328318,660351861.25,1219971885.875,1,0.16666666666666666,4,perf_cycles
8,3490149936.628571,0.0593912851535483,6824443230.513806,1174915584.199997,1075842575.800005,1,0.14285714285714285,5,perf_cycles
10,21059341.444444444,0.04332624308075788,46395375.29756682,2185512.0,4723708.0,1,0.1111111111111111,1,perf_cache_references
10,21241921.0,0.04363413071357656,47489735.40976256,1327085.0,7758905.5,1,0.1111111111111111,2,perf_cache_references
7,31449276.27777767,0.06469177274300508,56680988.09186664,3799990.8333334923,18961080.833333015,1,0.16666666666666666,3,perf_cache_references
10,21373863.777777776,0.04378057304814998,46785895.506086335,2944067.25,4335659.0,1,0.1111111111111111,4,perf_cache_references
8,27080201.17142858,0.05563946071899461,54112529.10183559,1307718.800000012,12724578.699999958,1,0.14285714285714285,5,perf_cache_references
11,6027013.6,0.041409723985746265,14818913.572341064,354334.5,1266522.75,1,0.1,1,perf_cache_misses
9,6761979.125,0.046372828819355075,15775277.674028026,418261.75,1353162.25,1,0.125,2,perf_cache_misses
14,4662518.46153846,0.03189338306141805,13260394.028723208,271841.6666659713,953046.6666669995,1,0.07692307692307693,3,perf_cache_misses
11,5365592.275,0.03679452259363932,14481167.505437715,233194.875,708642.3125,1,0.1,4,perf_cache_misses
